source_soil_id,source_weather_id,quality_tier,source_dataset,join_method,label_confidence,feature_confidence,crop
BRONZE_SOIL_015376,BRONZE_WX_015376,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015377,BRONZE_WX_015377,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015378,BRONZE_WX_015378,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015379,BRONZE_WX_015379,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015380,BRONZE_WX_015380,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015381,BRONZE_WX_015381,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015382,BRONZE_WX_015382,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015383,BRONZE_WX_015383,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015384,BRONZE_WX_015384,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015385,BRONZE_WX_015385,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015386,BRONZE_WX_015386,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015387,BRONZE_WX_015387,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015388,BRONZE_WX_015388,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015389,BRONZE_WX_015389,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015390,BRONZE_WX_015390,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015391,BRONZE_WX_015391,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015392,BRONZE_WX_015392,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015393,BRONZE_WX_015393,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015394,BRONZE_WX_015394,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015395,BRONZE_WX_015395,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015396,BRONZE_WX_015396,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015397,BRONZE_WX_015397,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015398,BRONZE_WX_015398,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015399,BRONZE_WX_015399,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015400,BRONZE_WX_015400,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015401,BRONZE_WX_015401,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015402,BRONZE_WX_015402,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015403,BRONZE_WX_015403,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015404,BRONZE_WX_015404,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015405,BRONZE_WX_015405,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015406,BRONZE_WX_015406,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015407,BRONZE_WX_015407,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015408,BRONZE_WX_015408,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015409,BRONZE_WX_015409,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015410,BRONZE_WX_015410,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015411,BRONZE_WX_015411,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015412,BRONZE_WX_015412,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015413,BRONZE_WX_015413,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015414,BRONZE_WX_015414,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015415,BRONZE_WX_015415,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015416,BRONZE_WX_015416,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015417,BRONZE_WX_015417,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015418,BRONZE_WX_015418,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015419,BRONZE_WX_015419,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015420,BRONZE_WX_015420,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015421,BRONZE_WX_015421,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015422,BRONZE_WX_015422,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015423,BRONZE_WX_015423,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015424,BRONZE_WX_015424,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015425,BRONZE_WX_015425,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015426,BRONZE_WX_015426,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015427,BRONZE_WX_015427,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015428,BRONZE_WX_015428,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015429,BRONZE_WX_015429,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015430,BRONZE_WX_015430,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015431,BRONZE_WX_015431,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015432,BRONZE_WX_015432,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015433,BRONZE_WX_015433,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015434,BRONZE_WX_015434,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015435,BRONZE_WX_015435,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015436,BRONZE_WX_015436,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015437,BRONZE_WX_015437,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015438,BRONZE_WX_015438,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015439,BRONZE_WX_015439,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015440,BRONZE_WX_015440,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015441,BRONZE_WX_015441,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015442,BRONZE_WX_015442,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015443,BRONZE_WX_015443,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015444,BRONZE_WX_015444,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015445,BRONZE_WX_015445,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015446,BRONZE_WX_015446,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015447,BRONZE_WX_015447,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015448,BRONZE_WX_015448,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015449,BRONZE_WX_015449,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015450,BRONZE_WX_015450,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015451,BRONZE_WX_015451,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015452,BRONZE_WX_015452,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015453,BRONZE_WX_015453,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015454,BRONZE_WX_015454,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015455,BRONZE_WX_015455,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015456,BRONZE_WX_015456,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015457,BRONZE_WX_015457,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015458,BRONZE_WX_015458,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015459,BRONZE_WX_015459,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015460,BRONZE_WX_015460,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015461,BRONZE_WX_015461,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015462,BRONZE_WX_015462,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015463,BRONZE_WX_015463,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015464,BRONZE_WX_015464,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015465,BRONZE_WX_015465,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015466,BRONZE_WX_015466,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015467,BRONZE_WX_015467,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015468,BRONZE_WX_015468,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015469,BRONZE_WX_015469,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015470,BRONZE_WX_015470,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015471,BRONZE_WX_015471,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015472,BRONZE_WX_015472,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015473,BRONZE_WX_015473,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015474,BRONZE_WX_015474,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015475,BRONZE_WX_015475,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015476,BRONZE_WX_015476,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015477,BRONZE_WX_015477,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015478,BRONZE_WX_015478,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015479,BRONZE_WX_015479,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015480,BRONZE_WX_015480,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015481,BRONZE_WX_015481,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015482,BRONZE_WX_015482,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015483,BRONZE_WX_015483,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015484,BRONZE_WX_015484,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015485,BRONZE_WX_015485,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015486,BRONZE_WX_015486,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015487,BRONZE_WX_015487,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015488,BRONZE_WX_015488,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015489,BRONZE_WX_015489,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015490,BRONZE_WX_015490,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015491,BRONZE_WX_015491,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015492,BRONZE_WX_015492,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015493,BRONZE_WX_015493,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015494,BRONZE_WX_015494,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015495,BRONZE_WX_015495,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015496,BRONZE_WX_015496,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015497,BRONZE_WX_015497,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015498,BRONZE_WX_015498,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015499,BRONZE_WX_015499,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015500,BRONZE_WX_015500,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015501,BRONZE_WX_015501,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015502,BRONZE_WX_015502,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015503,BRONZE_WX_015503,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015504,BRONZE_WX_015504,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015505,BRONZE_WX_015505,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015506,BRONZE_WX_015506,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015507,BRONZE_WX_015507,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,pigeonpeas
BRONZE_SOIL_015508,BRONZE_WX_015508,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015509,BRONZE_WX_015509,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015510,BRONZE_WX_015510,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015511,BRONZE_WX_015511,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015512,BRONZE_WX_015512,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015513,BRONZE_WX_015513,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015514,BRONZE_WX_015514,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015515,BRONZE_WX_015515,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015516,BRONZE_WX_015516,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,cotton
BRONZE_SOIL_015517,BRONZE_WX_015517,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015518,BRONZE_WX_015518,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015519,BRONZE_WX_015519,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015520,BRONZE_WX_015520,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015521,BRONZE_WX_015521,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015522,BRONZE_WX_015522,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sugarcane
BRONZE_SOIL_015523,BRONZE_WX_015523,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015524,BRONZE_WX_015524,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,wheat
BRONZE_SOIL_015525,BRONZE_WX_015525,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015526,BRONZE_WX_015526,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015527,BRONZE_WX_015527,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015528,BRONZE_WX_015528,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,groundnut
BRONZE_SOIL_015529,BRONZE_WX_015529,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015530,BRONZE_WX_015530,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015531,BRONZE_WX_015531,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
BRONZE_SOIL_015532,BRONZE_WX_015532,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015533,BRONZE_WX_015533,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,soyabean
BRONZE_SOIL_015534,BRONZE_WX_015534,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,rice
BRONZE_SOIL_015535,BRONZE_WX_015535,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,sorghum
BRONZE_SOIL_015536,BRONZE_WX_015536,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,chickpea
BRONZE_SOIL_015537,BRONZE_WX_015537,BRONZE,Multi-Source Weakly Supervised Agronomic Registry,Probabilistic Multi-Source Harmonization,0.75,0.85,maize
